timestamp,type,message
"2026-04-30T12:16:44.815Z","output","│  🧠 WARM-UP CANDIDATES: select-category x147 (suppressed: recently used 40s ago), logout x138 (suppressed: recently used 50s ago)│"
"2026-04-30T12:16:44.815Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:16:44.816Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:16:44.816Z","output","[Warm-up] Skipped select-category: recently used 40s ago."
"2026-04-30T12:16:44.816Z","output","[Warm-up] Skipped logout: recently used 50s ago."
"2026-04-30T12:16:44.816Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 40s ago"
"2026-04-30T12:16:44.816Z","output","[Warm-up Decision] function=logout eligible=NO warmed_up=NO reason=recently used 50s ago"
"2026-04-30T12:16:44.816Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:16:59.130Z","input","Enter function name (or ""exit""): logout"
"2026-04-30T12:17:14.098Z","input","Enter payload JSON (Press Enter for default): {""email"": ""sandaliliyanage@ieee.com""}"
"2026-04-30T12:17:14.098Z","output","Invoking logout..."
"2026-04-30T12:17:14.276Z","output","Logged metrics for logout → {""statusCode"":400,""body"":""{\""error\"":\""Already logged out. Login first\"",\""T4\"":1777551434125}""}"
"2026-04-30T12:17:14.276Z","output","[AI] Sending function details with status..."
"2026-04-30T12:17:14.495Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:17:14.495Z","output","│  🧠 WARM-UP CANDIDATES: signup x1 (eligible)│"
"2026-04-30T12:17:14.495Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:17:14.495Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:17:14.495Z","output","[Warm-up] Invoking signup (not invoked yet)..."
"2026-04-30T12:17:14.687Z","output","Logged metrics for signup → Can't reach service for: signup.
"
"2026-04-30T12:17:14.687Z","output","[Warm-up] signup completed with status Failed."
"2026-04-30T12:17:14.687Z","output","[Warm-up] Skipped select-category: recently used 69s ago."
"2026-04-30T12:17:14.687Z","output","[Warm-up Decision] function=signup eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T12:17:14.687Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 69s ago"
"2026-04-30T12:17:14.687Z","output","[Session] Logged out. Reset to User ID 1."
"2026-04-30T12:17:14.687Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:17:50.462Z","input","Enter function name (or ""exit""): signup"
"2026-04-30T12:18:03.819Z","input","Enter payload JSON (Press Enter for default): {""email"":""newguest@gmail.com"",""first_name"":""Guest"",""last_name"":""User"",""password"":""guest123""}"
"2026-04-30T12:18:03.819Z","output","Invoking signup..."
"2026-04-30T12:18:04.000Z","output","Logged metrics for signup → {""statusCode"":200,""body"":""{\""message\"":\""User registered successfully\"",\""user\"":{\""id\"":9,\""email\"":\""newguest@gmail.com\"",\""first_name\"":\""Guest\"",\""last_name\"":\""User\"",\""status\"":0},\""T4\"":1777551483846}""}"
"2026-04-30T12:18:04.000Z","output","[AI] Sending function details with status..."
"2026-04-30T12:18:04.236Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:18:04.236Z","output","│  🧠 WARM-UP CANDIDATES: signup x1 (suppressed: recently used 0s ago)│"
"2026-04-30T12:18:04.236Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:18:04.236Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:18:04.237Z","output","[Warm-up] Skipped select-category: recently used 119s ago."
"2026-04-30T12:18:04.237Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 119s ago"
"2026-04-30T12:18:04.237Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:18:19.143Z","input","Enter function name (or ""exit""): login1"
"2026-04-30T12:18:27.229Z","input","Enter payload JSON (Press Enter for default): {""email"": ""sandaliliyanage@ieee.com"", ""password"": ""123456""}"
"2026-04-30T12:18:27.229Z","output","Authenticating via OpenFaaS..."
"2026-04-30T12:18:27.406Z","output","Logged metrics for login1 → {""statusCode"":200,""body"":""{\""message\"":\""Login successful\"",\""user\"":{\""id\"":8,\""email\"":\""sandaliliyanage@ieee.com\"",\""first_name\"":\""Sandali\""},\""T4\"":1777551507269}""}"
"2026-04-30T12:18:27.406Z","output","✅ User ID 8 verified."
"2026-04-30T12:18:27.406Z","output","[AI] Sending function details with status..."
"2026-04-30T12:18:27.588Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:18:27.588Z","output","│  🧠 WARM-UP CANDIDATES: select-category x93 (suppressed: recently used 142s ago)│"
"2026-04-30T12:18:27.588Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:18:27.588Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:18:27.588Z","output","[Warm-up] Skipped select-category: recently used 142s ago."
"2026-04-30T12:18:27.588Z","output","[Warm-up] Skipped forgot-password: recently used 247s ago."
"2026-04-30T12:18:27.588Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 142s ago"
"2026-04-30T12:18:27.588Z","output","[Warm-up Decision] function=forgot-password eligible=NO warmed_up=NO reason=recently used 247s ago"
"2026-04-30T12:18:27.588Z","output","
[Active Session: User ID 8]"
"2026-04-30T12:18:42.869Z","input","Enter function name (or ""exit""): select-category"
"2026-04-30T12:18:53.848Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 3}"
"2026-04-30T12:18:53.849Z","output","Invoking select-category..."
"2026-04-30T12:18:53.870Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""choose-action\"",\""categoryId\"":3,\""options\"":[{\""id\"":1,\""name\"":\""Select Subcategory\""},{\""id\"":2,\""name\"":\""Questions\""}],\""message\"":\""Send {categoryId, optionId} → 1=subcategory, 2=questions\"",\""T4\"":1777551533863}""}"
"2026-04-30T12:18:53.870Z","output","[AI] Sending function details with status..."
"2026-04-30T12:18:54.085Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:18:54.085Z","output","│  🧠 WARM-UP CANDIDATES: select-sub-category x93 (suppressed: recently used 160s ago)│"
"2026-04-30T12:18:54.085Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:18:54.085Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:18:54.085Z","output","[Warm-up] Skipped select-sub-category: recently used 160s ago."
"2026-04-30T12:18:54.086Z","output","[Warm-up] Skipped forgot-password: recently used 274s ago."
"2026-04-30T12:18:54.086Z","output","[Warm-up Decision] function=select-sub-category eligible=NO warmed_up=NO reason=recently used 160s ago"
"2026-04-30T12:18:54.086Z","output","[Warm-up Decision] function=forgot-password eligible=NO warmed_up=NO reason=recently used 274s ago"
"2026-04-30T12:18:54.086Z","output","
[Active Session: User ID 8]"
"2026-04-30T12:19:04.821Z","input","Enter function name (or ""exit""): select-sub-category"
"2026-04-30T12:19:33.835Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 3, ""subCategoryId"": 36}"
"2026-04-30T12:19:33.836Z","output","Invoking select-sub-category..."
"2026-04-30T12:19:33.857Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""message\"":\""Ready for questions\"",\""categoryId\"":3,\""subCategoryId\"":36,\""next\"":\""Send these IDs to questions function\"",\""T4\"":1777551573851}""}"
"2026-04-30T12:19:33.857Z","output","[AI] Sending function details with status..."
"2026-04-30T12:19:34.054Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:19:34.054Z","output","│  🧠 WARM-UP CANDIDATES: select-question x70 (suppressed: recently used 169s ago), select-category x13 (suppressed: recently used 40s ago)│"
"2026-04-30T12:19:34.054Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:19:34.054Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:19:34.054Z","output","[Warm-up] Skipped select-question: recently used 169s ago."
"2026-04-30T12:19:34.054Z","output","[Warm-up] Skipped select-category: recently used 40s ago."
"2026-04-30T12:19:34.055Z","output","[Warm-up Decision] function=select-question eligible=NO warmed_up=NO reason=recently used 169s ago"
"2026-04-30T12:19:34.055Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 40s ago"
"2026-04-30T12:19:34.055Z","output","
[Active Session: User ID 8]"
"2026-04-30T12:21:33.662Z","session","--- manual_invoke.js session started ---"
"2026-04-30T12:21:33.664Z","output","==================================================="
"2026-04-30T12:21:33.664Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-30T12:21:33.665Z","output","==================================================="
"2026-04-30T12:21:33.665Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:21:45.322Z","input","Enter function name (or ""exit""): login1"
"2026-04-30T12:21:53.606Z","input","Enter payload JSON (Press Enter for default): {""email"": ""sandaliliyanage@ieee.com"", ""password"": ""123456""}"
"2026-04-30T12:21:53.607Z","output","Authenticating via OpenFaaS..."
"2026-04-30T12:21:53.643Z","output","Logged metrics for login1 → {""statusCode"":200,""body"":""{\""message\"":\""Login successful\"",\""user\"":{\""id\"":8,\""email\"":\""sandaliliyanage@ieee.com\"",\""first_name\"":\""Sandali\""},\""T4\"":1777551713636}""}"
"2026-04-30T12:21:53.644Z","output","✅ User ID 8 verified."
"2026-04-30T12:21:53.644Z","output","[AI] Sending function details with status..."
"2026-04-30T12:21:53.990Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:21:53.990Z","output","│  🧠 WARM-UP CANDIDATES: select-category x94 (eligible)│"
"2026-04-30T12:21:53.990Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:21:53.991Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:21:53.991Z","output","[Warm-up] Invoking select-category (not invoked yet)..."
"2026-04-30T12:21:54.005Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""select-category\"",\""categories\"":[{\""cat_id\"":1,\""cat_name\"":\""Data Structures\""},{\""cat_id\"":2,\""cat_name\"":\""OOP\""},{\""cat_id\"":3,\""cat_name\"":\""SQL\""}],\""message\"":\""Send categoryId to continue\"",\""T4\"":1777551714002}""}"
"2026-04-30T12:21:54.006Z","output","[Warm-up] select-category completed with status Success."
"2026-04-30T12:21:54.006Z","output","[Warm-up] Invoking logout (not invoked yet)..."
"2026-04-30T12:21:54.023Z","output","Logged metrics for logout → {""statusCode"":400,""body"":""{\""error\"":\""Already logged out. Login first\"",\""T4\"":1777551714020}""}"
"2026-04-30T12:21:54.023Z","output","[Warm-up] logout completed with status Failed."
"2026-04-30T12:21:54.024Z","output","[Warm-up Decision] function=select-category eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-30T12:21:54.024Z","output","[Warm-up Decision] function=logout eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T12:21:54.024Z","output","
[Active Session: User ID 8]"
"2026-04-30T12:37:53.043Z","session","--- manual_invoke.js session started ---"
"2026-04-30T12:37:53.044Z","output","==================================================="
"2026-04-30T12:37:53.045Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-30T12:37:53.045Z","output","==================================================="
"2026-04-30T12:37:53.045Z","output","
[Active Session: User ID 1]"
"2026-04-30T17:08:53.699Z","session","--- manual_invoke.js session started ---"
"2026-04-30T17:08:53.701Z","output","==================================================="
"2026-04-30T17:08:53.701Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-30T17:08:53.702Z","output","==================================================="
"2026-04-30T17:08:53.702Z","output","
[Active Session: User ID 1]"
"2026-04-30T17:10:00.230Z","input","Enter function name (or ""exit""): login1"
"2026-04-30T17:10:08.232Z","input","Enter payload JSON (Press Enter for default): {""email"": ""sandaliliyanage@ieee.com"", ""password"": ""123456""}"
"2026-04-30T17:10:08.232Z","output","Authenticating via OpenFaaS..."
"2026-04-30T17:10:08.435Z","output","Logged metrics for login1 → Can't reach service for: login1.
"
"2026-04-30T17:10:08.436Z","output","⚠️  Login response did not contain a User ID."
"2026-04-30T17:10:08.436Z","output","[AI] Sending function details with status..."
"2026-04-30T17:10:08.993Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T17:10:08.994Z","output","│  🧠 WARM-UP CANDIDATES: select-category x1 (eligible)│"
"2026-04-30T17:10:08.994Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T17:10:08.994Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T17:10:08.995Z","output","[Warm-up] Invoking select-category (not invoked yet)..."
"2026-04-30T17:10:09.149Z","output","Logged metrics for select-category → "
"2026-04-30T17:10:09.149Z","output","[Warm-up] select-category completed with status Failed."
"2026-04-30T17:10:09.149Z","output","[Warm-up Decision] function=select-category eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T17:10:09.149Z","output","
[Active Session: User ID 1]"
"2026-04-30T17:10:43.141Z","input","Enter function name (or ""exit""): select-category"
"2026-04-30T17:10:51.430Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 3}"
"2026-04-30T17:10:51.430Z","output","Invoking select-category..."
"2026-04-30T17:10:51.652Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""choose-action\"",\""categoryId\"":3,\""options\"":[{\""id\"":1,\""name\"":\""Select Subcategory\""},{\""id\"":2,\""name\"":\""Questions\""}],\""message\"":\""Send {categoryId, optionId} → 1=subcategory, 2=questions\"",\""T4\"":1777569051462}""}"
"2026-04-30T17:10:51.653Z","output","[AI] Sending function details with status..."
"2026-04-30T17:10:51.815Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T17:10:51.816Z","output","│  🧠 WARM-UP CANDIDATES: select-sub-category x378 (eligible)│"
"2026-04-30T17:10:51.816Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T17:10:51.816Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T17:10:51.816Z","output","[Warm-up] Invoking select-sub-category (not invoked yet)..."
"2026-04-30T17:10:52.025Z","output","Logged metrics for select-sub-category → "
"2026-04-30T17:10:52.025Z","output","[Warm-up] select-sub-category completed with status Failed."
"2026-04-30T17:10:52.025Z","output","[Warm-up Decision] function=select-sub-category eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T17:10:52.026Z","output","
[Active Session: User ID 1]"
"2026-04-30T17:11:16.765Z","input","Enter function name (or ""exit""): select-sub-category"
"2026-04-30T17:11:25.556Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 3, ""subCategoryId"": 37}"
"2026-04-30T17:11:25.557Z","output","Invoking select-sub-category..."
"2026-04-30T17:11:25.909Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""message\"":\""Ready for questions\"",\""categoryId\"":3,\""subCategoryId\"":37,\""next\"":\""Send these IDs to questions function\"",\""T4\"":1777569085589}""}"
"2026-04-30T17:11:25.909Z","output","[AI] Sending function details with status..."
"2026-04-30T17:11:26.067Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T17:11:26.067Z","output","│  🧠 WARM-UP CANDIDATES: select-question x286 (eligible), select-category x50 (suppressed: recently used 34s ago)│"
"2026-04-30T17:11:26.067Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T17:11:26.067Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T17:11:26.068Z","output","[Warm-up] Invoking select-question (not invoked yet)..."
"2026-04-30T17:11:26.275Z","output","Logged metrics for select-question → "
"2026-04-30T17:11:26.276Z","output","[Warm-up] select-question completed with status Failed."
"2026-04-30T17:11:26.276Z","output","[Warm-up] Skipped select-category: recently used 35s ago."
"2026-04-30T17:11:26.276Z","output","[Warm-up Decision] function=select-question eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T17:11:26.276Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 35s ago"
"2026-04-30T17:11:26.276Z","output","
[Active Session: User ID 1]"
